"Date","Price","Open","High","Low","Vol.","Change %"
"03/13/2026","5.80","5.83","5.86","5.77","8.83M","-0.55%"
"03/12/2026","5.84","5.89","5.91","5.82","7.65M","-0.92%"
"03/11/2026","5.89","5.94","5.96","5.85","9.13M","-0.74%"
"03/10/2026","5.93","5.90","5.97","5.87","14.07M","0.58%"
