"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2025","250.10","255.00","255.00","250.00","63.54K","-1.54%"
"08/29/2025","254.00","254.70","254.70","250.00","31.40K","1.54%"
"08/28/2025","250.15","257.05","259.00","250.00","83.81K","0.66%"
"08/27/2025","248.50","247.00","249.00","247.00","4.80K","-0.60%"
"08/26/2025","250.00","245.00","250.00","245.00","21.87K","2.42%"
"08/25/2025","244.10","246.50","246.50","242.10","2.88K","-0.97%"
"08/22/2025","246.50","242.00","246.50","242.00","18.20K","1.86%"
"08/19/2025","242.00","242.00","242.00","241.20","4.00K","-0.21%"
"08/18/2025","242.50","244.00","245.00","242.50","7.87K","-1.18%"
"08/15/2025","245.40","248.00","248.00","244.00","16.41K","-1.01%"
"08/13/2025","247.90","244.10","248.00","242.10","12.28K","1.39%"
"08/12/2025","244.50","242.40","246.90","242.00","164.12K","0.87%"
"08/11/2025","242.40","244.95","246.90","241.15","1.79K","0.58%"
"08/08/2025","241.00","245.35","248.00","241.00","20.14K","-2.23%"
"08/07/2025","246.50","246.00","249.00","245.05","8.28K","0.20%"
"08/06/2025","246.00","250.00","250.00","246.00","13.25K","-1.60%"
"08/05/2025","250.00","249.95","253.00","248.00","320.79K","0.81%"
"08/04/2025","248.00","249.00","250.00","243.00","2.25K","-0.80%"
"08/01/2025","250.00","248.00","250.00","245.00","30.05K","0.81%"
"07/31/2025","248.00","246.00","250.00","245.00","9.07K","0.73%"
"07/29/2025","246.20","248.00","254.00","246.00","13.56K","-0.73%"
"07/28/2025","248.00","250.00","253.00","248.00","65.82K","-2.75%"
"07/25/2025","255.00","250.05","255.00","250.05","229.24K","2.82%"
"07/24/2025","248.00","249.00","249.00","241.05","9.10K","0.00%"
"07/23/2025","248.00","243.35","248.00","240.00","91.06K","0.81%"
"07/22/2025","246.00","249.00","249.00","245.00","2.11K","0.00%"
"07/21/2025","246.00","248.95","250.00","243.00","6.73K","-1.58%"
"07/18/2025","249.95","235.00","249.95","235.00","67.12K","2.44%"
"07/17/2025","244.00","228.10","244.00","228.10","79.33K","4.72%"
"07/16/2025","233.00","228.00","233.00","228.00","38.58K","0.22%"
"07/15/2025","232.50","226.80","232.50","226.80","28.65K","2.33%"
"07/14/2025","227.20","228.00","229.50","227.00","3.59K","-2.49%"
"07/11/2025","233.00","226.60","233.00","226.50","16.99K","2.42%"
"07/10/2025","227.50","227.00","229.00","226.70","10.05K","-0.44%"
"07/09/2025","228.50","228.15","230.00","228.00","1.72K","-0.44%"
"07/08/2025","229.50","228.10","230.00","228.10","0.87K","-1.50%"
"07/07/2025","233.00","226.40","233.00","226.40","54.38K","1.30%"
"07/04/2025","230.00","226.00","230.90","226.00","12.87K","1.72%"
"07/03/2025","226.10","225.10","228.00","225.05","8.85K","-1.70%"
"07/02/2025","230.00","226.20","230.00","225.00","55.22K","1.77%"
"07/01/2025","226.00","225.60","229.90","220.20","2.67K","-1.74%"
