"Date","Price","Open","High","Low","Vol.","Change %"
"01/22/2026","4,280.0","4,449.0","4,449.0","4,280.0","4.11K","-0.51%"
"01/21/2026","4,302.0","4,400.0","4,400.0","4,302.0","0.11K","-2.23%"
"01/20/2026","4,400.0","4,400.0","4,401.0","4,400.0","3.21K","0.00%"
"01/19/2026","4,400.0","4,548.0","4,548.0","4,400.0","0.99K","-2.22%"
"01/16/2026","4,500.0","4,400.0","4,537.0","4,400.0","0.31K","-0.77%"
"01/15/2026","4,535.0","4,535.0","4,535.0","4,535.0","0.01K","1.91%"
"01/13/2026","4,450.0","4,536.0","4,550.0","4,350.0","0.93K","-4.30%"
"01/12/2026","4,650.0","4,649.0","4,650.0","4,551.0","0.74K","0.22%"
"01/09/2026","4,640.0","4,650.0","4,650.0","4,640.0","3.09K","-0.85%"
"01/08/2026","4,680.0","4,510.0","4,680.0","4,510.0","0.07K","0.09%"
"01/07/2026","4,676.0","4,660.0","4,680.0","4,600.0","0.08K","0.78%"
"01/06/2026","4,640.0","4,650.0","4,650.0","4,640.0","0.10K","-0.22%"
"01/05/2026","4,650.0","4,678.0","4,680.0","4,650.0","0.10K","0.00%"
"01/02/2026","4,650.0","4,390.0","4,650.0","4,390.0","1.16K","1.09%"
"12/31/2025","4,600.0","4,434.0","4,600.0","4,330.0","5.27K","0.66%"
"12/30/2025","4,570.0","4,451.0","4,570.0","4,263.0","0.47K","2.70%"
"12/29/2025","4,450.0","4,530.0","4,570.0","4,440.0","1.21K","0.02%"
"12/26/2025","4,449.0","4,501.0","4,501.0","4,449.0","7.88K","-4.08%"
"12/25/2025","4,638.0","4,583.0","4,638.0","4,500.0","4.00K","4.22%"
"12/24/2025","4,450.0","4,685.0","4,685.0","4,450.0","1.40K","-4.91%"
"12/23/2025","4,680.0","4,509.0","4,680.0","4,501.0","1.44K","0.86%"
"12/22/2025","4,640.0","4,573.0","4,685.0","4,509.0","0.33K","-1.07%"
"12/19/2025","4,690.0","4,695.0","4,695.0","4,680.0","2.72K","-0.17%"
"12/18/2025","4,698.0","4,685.0","4,698.0","4,560.0","1.78K","0.17%"
"12/17/2025","4,690.0","4,560.0","4,690.0","4,560.0","0.72K","1.96%"
"12/16/2025","4,600.0","4,600.0","4,600.0","4,560.0","0.70K","-2.13%"
"12/15/2025","4,700.0","4,549.0","4,700.0","4,500.0","0.27K","3.30%"
"12/12/2025","4,550.0","4,500.0","4,550.0","4,350.0","3.55K","-1.09%"
"12/11/2025","4,600.0","4,699.0","4,720.0","4,600.0","0.15K","0.00%"
"12/10/2025","4,600.0","4,600.0","4,600.0","4,235.0","0.47K","-2.11%"
"12/09/2025","4,699.0","4,551.0","4,699.0","4,551.0","0.85K","0.41%"
"12/08/2025","4,680.0","4,700.0","4,700.0","4,600.0","0.16K","-0.43%"
"12/05/2025","4,700.0","4,700.0","4,700.0","4,700.0","0.70K","2.64%"
"12/04/2025","4,579.0","4,579.0","4,579.0","4,579.0","0.05K","0.00%"
"12/03/2025","4,579.0","4,645.0","4,650.0","4,579.0","0.59K","-1.53%"
"12/02/2025","4,650.0","4,645.0","4,650.0","4,645.0","0.04K","0.11%"
"12/01/2025","4,645.0","4,305.0","4,645.0","4,305.0","0.14K","3.45%"
"11/28/2025","4,490.0","4,500.0","4,500.0","4,486.0","0.25K","-0.22%"
"11/27/2025","4,500.0","4,480.0","4,589.0","4,480.0","5.27K","-2.13%"
"11/26/2025","4,598.0","4,400.0","4,598.0","4,400.0","0.66K","4.50%"
"11/25/2025","4,400.0","4,400.0","4,479.0","4,300.0","1.20K","1.71%"
"11/24/2025","4,326.0","4,452.0","4,480.0","4,326.0","1.82K","-3.87%"
"11/21/2025","4,500.0","4,530.0","4,530.0","4,500.0","1.52K","-0.66%"
"11/20/2025","4,530.0","4,531.0","4,532.0","4,530.0","0.03K","-0.66%"
"11/19/2025","4,560.0","4,630.0","4,630.0","4,525.0","0.06K","-0.07%"
"11/17/2025","4,563.0","4,599.0","4,600.0","4,563.0","1.25K","-0.78%"
"11/14/2025","4,599.0","4,623.0","4,623.0","4,599.0","4.56K","-0.52%"
"11/13/2025","4,623.0","4,562.0","4,623.0","4,562.0","0.08K","0.52%"
"11/12/2025","4,599.0","4,562.0","4,650.0","4,562.0","0.01K","-1.31%"
"11/11/2025","4,660.0","4,580.0","4,660.0","4,575.0","0.56K","0.24%"
"11/10/2025","4,649.0","4,566.0","4,670.0","4,566.0","0.06K","-1.00%"
"11/07/2025","4,696.0","4,698.0","4,698.0","4,562.0","0.02K","2.33%"
"11/05/2025","4,589.0","4,611.0","4,611.0","4,562.0","0.40K","-2.09%"
"11/04/2025","4,687.0","4,687.0","4,687.0","4,687.0","0.03K","-0.06%"
"11/03/2025","4,690.0","4,700.0","4,700.0","4,602.0","0.06K","0.86%"
"10/31/2025","4,650.0","4,600.0","4,740.0","4,600.0","2.65K","0.00%"
"10/30/2025","4,650.0","4,576.0","4,650.0","4,575.0","0.21K","-1.00%"
"10/29/2025","4,697.0","4,600.0","4,699.0","4,560.0","0.20K","2.11%"
