"Date","Price","Open","High","Low","Change %"
"10/06/2025","163.12","163.11","163.12","163.11","0.93%"
"10/03/2025","161.62","161.77","161.77","161.62","-0.94%"
"10/02/2025","163.15","164.62","164.62","163.15","-1.94%"
"10/01/2025","166.38","166.08","166.38","166.08","0.59%"
"09/30/2025","165.40","165.41","165.41","165.40","0.30%"
"09/29/2025","164.91","165.57","165.57","164.91","-1.39%"
"09/26/2025","167.24","168.05","168.05","167.24","-1.39%"
"09/25/2025","169.59","168.25","169.59","168.25","2.00%"
"09/24/2025","166.27","166.09","166.27","166.09","0.22%"
"09/23/2025","165.91","165.92","165.92","165.91","-0.22%"
"09/22/2025","166.27","165.63","166.27","165.63","12.16%"
"09/19/2025","148.24","147.58","148.24","147.58","1.82%"
"09/18/2025","145.59","146.40","146.40","145.59","-1.68%"
"09/17/2025","148.08","148.07","148.08","148.07","-0.16%"
"09/16/2025","148.31","149.30","149.30","148.31","-1.37%"
"09/15/2025","150.38","152.19","152.19","150.38","-3.93%"
"09/12/2025","156.53","157.18","157.18","156.53","0.02%"
"09/11/2025","156.50","158.30","158.30","156.50","-4.84%"
"09/10/2025","164.46","165.46","165.46","164.46","-1.11%"
"09/09/2025","166.31","166.31","166.31","166.31","-1.06%"
"09/08/2025","168.10","168.61","168.61","168.10","-0.67%"
"09/05/2025","169.24","170.09","170.09","169.24","-1.36%"
"09/04/2025","171.57","172.73","172.73","171.57","-1.52%"
"09/03/2025","174.22","174.57","174.57","174.22","-0.78%"
"09/02/2025","175.59","174.91","175.59","174.91","1.16%"
"09/01/2025","173.58","173.58","173.58","173.58","0.00%"
"08/29/2025","173.57","173.41","173.57","173.41","0.78%"
"08/28/2025","172.23","174.18","174.18","172.23","-1.09%"
"08/27/2025","174.12","174.12","174.12","173.21","0.59%"
"08/26/2025","173.10","172.21","173.10","172.21","0.49%"
"08/25/2025","172.26","172.25","172.26","172.25","0.12%"
"08/22/2025","172.05","178.10","178.10","172.05","-3.44%"
"08/21/2025","178.18","175.16","178.18","175.16","1.74%"
"08/20/2025","175.13","171.23","175.13","171.23","2.31%"
"08/19/2025","171.17","171.23","171.23","171.17","-0.04%"
"08/18/2025","171.24","171.20","171.24","171.20","-0.02%"
"08/15/2025","171.27","171.20","171.27","171.20","-0.01%"
"08/14/2025","171.29","170.71","171.29","170.71","0.38%"
"08/13/2025","170.64","173.67","173.67","170.64","-1.72%"
"08/12/2025","173.62","178.59","178.59","173.62","-2.77%"
"08/11/2025","178.57","178.57","178.57","178.57","-0.06%"
"08/08/2025","178.67","182.54","182.54","178.67","-2.13%"
"08/07/2025","182.56","184.49","184.49","182.56","-1.02%"
"08/06/2025","184.44","186.95","186.95","184.44","-1.35%"
"08/05/2025","186.96","188.40","188.40","186.96","-0.75%"
"08/04/2025","188.38","190.91","190.91","188.38","-1.05%"
"08/01/2025","190.38","185.94","190.38","185.94","2.38%"
"07/31/2025","185.96","182.96","185.96","182.96","1.56%"
"07/30/2025","183.11","180.53","183.11","180.53","1.49%"
"07/29/2025","180.43","182.48","182.48","180.43","-1.14%"
"07/28/2025","182.51","183.49","183.49","182.51","-0.52%"
"07/25/2025","183.46","183.46","183.46","183.46","-0.05%"
"07/24/2025","183.55","183.47","183.55","183.47","-0.01%"
"07/23/2025","183.56","187.42","187.42","183.56","-2.00%"
"07/22/2025","187.31","187.38","187.38","187.31","-0.01%"
"07/21/2025","187.32","187.39","187.39","187.32","0.01%"
"07/18/2025","187.31","190.77","190.77","187.31","-1.87%"
"07/17/2025","190.88","193.81","193.81","190.88","-1.42%"
"07/16/2025","193.62","194.24","194.24","193.62","-0.39%"
"07/15/2025","194.37","193.27","194.37","193.27","0.56%"
"07/14/2025","193.29","193.26","193.29","193.26","-0.03%"
"07/11/2025","193.35","184.44","193.35","184.44","4.83%"
"07/10/2025","184.45","184.42","184.45","184.42","0.07%"
"07/09/2025","184.32","188.36","188.36","184.32","-2.17%"
"07/08/2025","188.40","186.86","188.40","186.86","0.81%"
"07/07/2025","186.89","181.43","186.89","181.43","2.99%"
"07/04/2025","181.46","181.46","181.46","181.46","-0.09%"
"07/03/2025","181.62","183.38","183.38","181.62","-1.00%"
"07/02/2025","183.46","182.94","183.46","182.94","0.25%"
"07/01/2025","183.00","184.85","184.85","183.00","-1.01%"
"06/30/2025","184.86","189.34","189.34","184.86","-2.39%"
"06/27/2025","189.38","191.84","191.84","189.38","-1.18%"
"06/26/2025","191.65","188.31","191.65","188.31","1.77%"
"06/25/2025","188.31","185.41","188.31","185.41","1.64%"
"06/24/2025","185.28","193.26","193.26","185.28","-4.02%"
"06/23/2025","193.05","194.26","194.26","193.05","-0.57%"
"06/20/2025","194.15","196.16","196.16","194.15","-1.02%"
"06/19/2025","196.16","191.76","196.16","191.76","2.31%"
"06/18/2025","191.73","186.87","191.73","186.87","2.66%"
"06/17/2025","186.76","184.81","186.76","184.81","1.01%"
"06/16/2025","184.90","189.83","189.83","184.90","-2.62%"
"06/13/2025","189.87","187.79","189.87","187.79","1.12%"
"06/12/2025","187.76","184.86","187.76","184.86","1.63%"
"06/11/2025","184.74","186.36","186.36","184.74","-0.87%"
"06/10/2025","186.36","188.33","188.33","186.36","-0.99%"
"06/09/2025","188.22","189.23","189.23","188.22","-0.67%"
"06/06/2025","189.49","193.18","193.18","189.49","-1.99%"
"06/05/2025","193.33","197.15","197.15","193.33","-1.85%"
"06/04/2025","196.97","201.07","201.07","196.97","-2.06%"
"06/03/2025","201.12","202.52","202.52","201.12","-0.75%"
"06/02/2025","202.64","203.51","203.51","202.64","-0.40%"
"05/30/2025","203.45","204.00","204.00","203.45","-0.22%"
"05/29/2025","203.89","207.03","207.03","203.89","-1.52%"
"05/28/2025","207.03","206.96","207.03","206.96","0.09%"
"05/27/2025","206.85","212.79","212.79","206.85","-2.81%"
"05/26/2025","212.82","212.85","212.85","212.82","0.05%"
"05/23/2025","212.72","206.91","212.72","206.91","2.83%"
"05/22/2025","206.86","206.93","206.93","206.86","-0.11%"
"05/21/2025","207.08","206.47","207.08","206.47","0.31%"
"05/20/2025","206.45","206.96","206.96","206.45","-0.19%"
"05/19/2025","206.85","203.51","206.85","203.51","1.64%"
"05/16/2025","203.51","205.90","205.90","203.51","-1.06%"
"05/15/2025","205.70","204.45","205.70","204.45","0.55%"
"05/14/2025","204.58","209.83","209.83","204.58","-2.53%"
"05/13/2025","209.89","211.77","211.77","209.89","-1.07%"
"05/12/2025","212.15","225.60","225.60","212.15","-5.92%"
"05/09/2025","225.49","222.02","225.49","222.02","1.34%"
"05/08/2025","222.50","227.03","227.03","222.50","-1.94%"
"05/07/2025","226.90","231.39","231.39","226.90","-1.87%"
"05/06/2025","231.23","232.36","232.36","231.23","-0.50%"
"05/05/2025","232.40","232.30","232.40","232.30","-0.15%"
"05/02/2025","232.74","242.65","242.65","232.74","-4.18%"
"05/01/2025","242.89","242.15","242.89","242.15","0.40%"
"04/30/2025","241.93","236.28","241.93","236.28","2.45%"
"04/29/2025","236.14","235.39","236.14","235.39","0.41%"
"04/28/2025","235.17","235.35","235.35","235.17","-0.03%"
"04/25/2025","235.25","233.43","235.25","233.43","0.89%"
"04/24/2025","233.18","239.19","239.19","233.18","-2.60%"
"04/23/2025","239.41","248.12","248.12","239.41","-3.52%"
"04/22/2025","248.14","252.97","252.97","248.14","0.15%"
"04/21/2025","247.78","247.87","247.87","247.78","-0.06%"
"04/18/2025","247.94","247.94","247.94","247.94","-0.05%"
"04/17/2025","248.07","251.54","251.54","248.07","-1.24%"
"04/16/2025","251.18","248.88","251.18","248.88","0.96%"
"04/15/2025","248.78","257.69","257.69","248.78","-3.29%"
"04/14/2025","257.25","275.11","275.11","257.25","-6.69%"
"04/11/2025","275.69","256.60","275.69","256.52","7.47%"
"04/10/2025","256.52","246.88","256.52","246.88","3.44%"
"04/09/2025","248.00","266.82","266.82","248.00","-6.76%"
"04/08/2025","265.97","265.97","265.97","265.97","5.98%"
"04/03/2025","250.97","236.65","250.97","236.65","5.78%"
"04/02/2025","237.26","225.02","237.26","225.02","5.58%"
"04/01/2025","224.73","225.33","225.33","224.73","7.47%"
"03/25/2025","209.10","211.09","211.09","209.10","-1.07%"
"03/24/2025","211.36","219.46","219.46","211.36","-3.63%"
"03/21/2025","219.33","217.45","219.33","217.45","0.91%"
"03/20/2025","217.36","214.19","217.36","214.19","7.98%"
"03/07/2025","201.29","199.64","201.29","199.64","0.82%"
"03/06/2025","199.65","197.35","199.65","197.35","1.11%"
"03/05/2025","197.45","200.28","200.28","197.45","-1.39%"
"03/04/2025","200.23","196.22","200.23","196.22","1.72%"
"03/03/2025","196.85","196.85","196.85","196.28","1.87%"
"02/28/2025","193.24","193.24","196.63","193.24","0.19%"
"02/27/2025","192.88","192.88","193.39","192.88","-1.77%"
"02/26/2025","196.36","196.36","196.36","192.79","1.08%"
"02/25/2025","194.27","194.27","194.27","194.27","-1.53%"
"02/24/2025","197.29","197.29","197.29","197.29","1.30%"
"02/21/2025","194.76","194.76","194.76","194.76","-0.75%"
"02/20/2025","196.23","196.23","196.23","194.76","2.56%"
"02/19/2025","191.34","191.34","196.20","191.34","0.22%"
"02/18/2025","190.92","190.92","191.45","190.92","0.02%"
"02/17/2025","190.88","190.88","190.88","190.86","-2.73%"
"02/14/2025","196.24","196.24","196.24","190.72","-1.21%"
"02/13/2025","198.64","198.64","198.64","196.10","-1.73%"
"02/12/2025","202.14","202.14","202.14","198.94","0.74%"
"02/11/2025","200.65","200.65","202.18","200.65","0.24%"
"02/10/2025","200.16","200.16","200.64","200.16","0.97%"
"02/07/2025","198.23","198.23","198.23","198.23","0.51%"
"02/06/2025","197.23","197.23","197.23","197.23","-0.48%"
"02/05/2025","198.19","198.19","198.19","198.19","-1.00%"
"02/04/2025","200.19","200.19","200.19","200.19","4.62%"
"02/03/2025","191.35","191.35","191.35","191.35","0.25%"
"01/31/2025","190.88","190.88","190.88","190.88","-1.48%"
"01/30/2025","193.75","193.75","193.75","193.75","-0.25%"
"01/29/2025","194.23","194.23","194.23","194.23","-1.53%"
"01/28/2025","197.25","197.25","197.25","197.25","4.73%"
"01/27/2025","188.34","188.34","188.34","188.34","-1.53%"
"01/24/2025","191.27","191.27","191.27","191.27","0.49%"
"01/23/2025","190.34","190.34","190.34","190.34","-0.03%"
"01/22/2025","190.39","190.39","190.39","190.39","0.61%"
"01/21/2025","189.24","189.24","190.32","189.24","-2.08%"
"01/20/2025","193.26","193.26","193.26","189.34","-1.48%"
"01/17/2025","196.17","196.17","196.17","193.30","0.49%"
"01/16/2025","195.22","195.22","196.08","195.22","-3.35%"
"01/15/2025","201.99","201.99","201.99","194.93","-0.46%"
"01/14/2025","202.93","202.93","202.93","201.97","1.41%"
"01/13/2025","200.11","200.11","203.05","200.11","3.31%"
"01/10/2025","193.69","193.69","200.36","193.69","-0.48%"
"01/09/2025","194.62","194.62","194.62","193.67","1.29%"
"01/08/2025","192.15","192.15","194.62","192.15","2.33%"
"01/07/2025","187.78","187.78","192.24","187.78","-1.02%"
"01/06/2025","189.72","189.72","189.72","187.82","-0.23%"
"01/03/2025","190.16","190.16","190.16","189.76","-0.53%"
"01/02/2025","191.17","191.17","191.17","190.14","0.02%"
"01/01/2025","191.13","191.13","191.13","191.13","-0.44%"
"12/31/2024","191.98","191.98","191.98","191.09","1.01%"
"12/30/2024","190.06","190.06","191.86","190.06","0.00%"
"12/27/2024","190.06","190.06","190.09","190.06","-0.02%"
"12/26/2024","190.10","190.10","190.10","190.03","0.03%"
"12/25/2024","190.04","190.04","190.04","190.04","0.01%"
"12/24/2024","190.03","190.03","190.03","190.03","1.56%"
"12/23/2024","187.11","187.11","190.14","187.11","-0.52%"
"12/20/2024","188.09","188.09","188.09","188.09","2.82%"
"12/19/2024","182.94","182.94","188.12","182.94","0.29%"
"12/18/2024","182.42","182.42","183.07","182.42","1.07%"
"12/17/2024","180.48","180.48","182.44","180.48","0.55%"
"12/16/2024","179.49","179.49","180.48","179.49","1.94%"
"12/13/2024","176.07","176.07","179.60","176.07","0.84%"
"12/12/2024","174.61","174.61","176.13","174.61","-1.12%"
"12/11/2024","176.58","176.58","176.58","174.64","0.58%"
"12/10/2024","175.56","175.56","176.60","175.56","0.83%"
"12/09/2024","174.11","174.11","175.63","174.11","-3.23%"
"12/06/2024","179.93","179.93","179.93","174.04","-1.07%"
"12/05/2024","181.88","181.88","181.88","179.93","-0.25%"
"12/04/2024","182.34","182.34","182.34","181.76","-0.54%"
"12/03/2024","183.33","183.33","183.33","182.31","0.78%"
"12/02/2024","181.91","181.91","181.91","181.91","-1.02%"
"11/29/2024","183.79","183.79","183.79","181.74","-0.01%"
"11/28/2024","183.81","183.81","183.81","183.81","0.02%"
"11/27/2024","183.78","183.78","183.78","183.70","0.51%"
"11/26/2024","182.84","182.84","183.83","182.84","-0.47%"
"11/25/2024","183.71","183.71","183.71","182.61","-0.04%"
"11/22/2024","183.78","183.78","183.81","183.78","0.00%"
"11/21/2024","183.78","183.78","183.83","183.78","0.25%"
"11/20/2024","183.32","183.32","183.85","183.32","-1.03%"
"11/19/2024","185.22","185.22","185.22","183.24","-1.82%"
"11/18/2024","188.65","188.65","188.65","185.19","1.82%"
"11/15/2024","185.27","185.27","188.59","185.27","0.77%"
"11/14/2024","183.86","183.86","185.33","183.86","0.04%"
"11/13/2024","183.79","183.79","183.79","183.79","2.13%"
"11/12/2024","179.95","179.95","179.95","179.95","0.84%"
"11/11/2024","178.45","178.45","179.91","178.45","0.30%"
"11/08/2024","177.91","177.91","178.48","177.91","-4.91%"
"11/07/2024","187.10","187.10","187.10","177.73","-2.12%"
"11/06/2024","191.16","191.16","191.16","187.37","0.33%"
"11/05/2024","190.54","190.54","191.08","190.54","0.33%"
"11/04/2024","189.92","189.92","190.43","189.92","-0.59%"
"11/01/2024","191.04","191.04","191.04","190.18","1.04%"
"10/31/2024","189.08","189.08","190.99","189.08","0.48%"
"10/30/2024","188.18","188.18","189.20","188.18","1.54%"
"10/29/2024","185.32","185.32","188.16","185.32","0.00%"
"10/28/2024","185.32","185.32","186.32","185.32","0.04%"
"10/25/2024","185.24","185.24","185.31","185.24","0.01%"
"10/24/2024","185.23","185.23","185.23","185.19","2.12%"
"10/23/2024","181.39","181.39","185.37","181.39","1.66%"
"10/22/2024","178.42","178.42","181.37","178.42","0.01%"
"10/21/2024","178.40","178.40","178.57","178.40","0.01%"
"10/18/2024","178.38","178.38","178.38","178.36","-0.02%"
"10/17/2024","178.42","178.42","178.42","178.42","0.01%"
"10/16/2024","178.40","178.40","178.40","178.40","-0.01%"
"10/15/2024","178.41","178.41","178.41","178.36","0.02%"
"10/14/2024","178.37","178.37","178.41","178.37","0.00%"
"10/11/2024","178.37","178.37","178.37","178.34","0.01%"
"10/10/2024","178.35","178.46","178.46","178.35","-2.80%"
"10/09/2024","183.49","178.34","178.34","178.34","2.90%"
"10/08/2024","178.32","178.32","178.32","178.32","-0.04%"
"10/07/2024","178.40","178.40","178.40","178.40","1.13%"
"10/04/2024","176.41","176.41","178.77","176.41","0.00%"
"10/03/2024","176.41","176.41","189.39","176.41","0.00%"
"10/02/2024","176.41","176.41","180.39","176.41","-1.10%"
"10/01/2024","178.37","178.37","178.37","176.32","0.00%"
"09/30/2024","178.37","178.37","178.37","170.88","0.00%"
"09/27/2024","178.37","178.37","178.37","178.24","-5.19%"
"09/26/2024","188.14","188.14","188.14","178.44","-0.01%"
"09/25/2024","188.16","188.16","188.24","188.16","-1.03%"
"09/24/2024","190.12","190.12","190.12","188.05","0.00%"
"09/23/2024","190.12","190.12","190.12","184.35","-1.22%"
"09/20/2024","192.46","192.46","192.46","190.09","4.95%"
"09/19/2024","183.38","183.38","183.38","176.50","0.00%"
"09/18/2024","183.38","183.38","183.38","176.31","0.00%"
"09/17/2024","183.38","183.38","183.46","183.38","-1.04%"
"09/16/2024","185.31","185.31","185.31","183.35","0.05%"
"09/13/2024","185.22","185.22","185.22","185.22","-2.65%"
"09/12/2024","190.27","190.27","190.27","185.35","2.69%"
"09/11/2024","185.28","185.28","190.34","185.28","-0.04%"
"09/10/2024","185.35","185.35","185.35","185.20","-0.02%"
"09/09/2024","185.39","185.39","185.39","185.34","0.04%"
"09/06/2024","185.32","185.32","185.32","185.18","-1.06%"
"09/05/2024","187.30","187.30","187.30","185.31","0.10%"
"09/04/2024","187.12","187.12","187.12","187.12","0.96%"
"09/03/2024","185.34","185.34","185.34","194.62","0.01%"
"09/02/2024","185.33","185.33","185.35","185.33","-0.01%"
"08/30/2024","185.34","185.34","188.24","185.34","0.02%"
"08/29/2024","185.30","185.30","185.35","185.30","-0.02%"
"08/28/2024","185.33","185.33","185.33","185.32","-0.01%"
"08/27/2024","185.34","185.34","185.34","185.27","0.03%"
"08/26/2024","185.28","185.28","185.28","185.28","0.09%"
"08/23/2024","185.12","185.12","185.12","185.12","-1.67%"
"08/22/2024","188.26","188.26","188.26","185.44","0.01%"
"08/21/2024","188.24","188.24","188.24","188.12","-1.55%"
"08/20/2024","191.20","191.20","191.20","188.13","0.01%"
"08/19/2024","191.18","191.18","191.18","191.18","-1.49%"
"08/16/2024","194.07","194.07","194.07","191.12","-2.96%"
"08/15/2024","199.98","199.98","199.98","194.38","-1.46%"
"08/14/2024","202.95","202.95","202.95","200.01","0.01%"
"08/13/2024","202.92","202.92","202.92","202.80","-0.01%"
"08/12/2024","202.94","202.94","202.94","202.81","-0.92%"
"08/09/2024","204.83","204.83","204.83","202.91","-0.43%"
"08/08/2024","205.72","205.72","205.72","205.01","-2.44%"
"08/07/2024","210.86","210.86","210.86","205.97","-4.06%"
"08/06/2024","219.79","219.79","219.79","210.99","5.83%"
"08/05/2024","207.68","207.68","219.55","207.68","5.42%"
"08/02/2024","197.00","197.00","207.16","197.00","-0.03%"
"08/01/2024","197.05","197.05","197.05","196.80","0.00%"
"07/31/2024","197.05","197.05","197.05","196.95","0.00%"
"07/30/2024","197.05","197.05","197.05","196.96","0.04%"
"07/29/2024","196.97","196.97","197.01","196.97","-1.01%"
"07/26/2024","198.97","198.97","198.97","196.91","-0.46%"
"07/25/2024","199.88","199.88","199.88","198.97","0.95%"
"07/24/2024","198.00","198.00","199.90","198.00","0.02%"
"07/23/2024","197.97","197.97","197.97","197.94","-0.50%"
"07/22/2024","198.96","198.96","198.96","198.02","0.72%"
"07/19/2024","197.54","197.54","199.07","197.54","0.00%"
"07/18/2024","197.54","197.54","197.58","197.54","2.32%"
"07/17/2024","193.07","193.07","197.49","193.07","0.01%"
"07/16/2024","193.06","193.06","193.07","193.06","-0.04%"
"07/15/2024","193.13","193.13","193.13","193.09","0.01%"
"07/12/2024","193.11","193.11","193.11","193.01","-2.93%"
"07/11/2024","198.94","198.94","198.94","192.79","-0.51%"
"07/10/2024","199.95","199.95","199.95","198.94","0.01%"
"07/09/2024","199.93","199.93","199.93","199.92","-0.50%"
"07/08/2024","200.94","200.94","200.94","199.94","-1.42%"
"07/05/2024","203.83","203.83","203.83","200.66","0.00%"
"07/04/2024","203.83","203.83","203.83","203.83","-1.87%"
"07/03/2024","207.71","207.71","207.71","203.69","1.96%"
"07/02/2024","203.71","203.71","207.58","203.71","-3.27%"
"07/01/2024","210.59","210.59","210.59","203.90","-1.87%"
"06/28/2024","214.61","214.61","214.61","210.68","2.83%"
"06/27/2024","208.70","208.70","214.47","208.70","0.22%"
"06/26/2024","208.25","208.25","208.84","208.25","-0.67%"
"06/25/2024","209.65","209.65","209.65","208.20","0.95%"
"06/24/2024","207.68","207.68","209.63","207.68","-0.95%"
"06/21/2024","209.67","209.67","209.67","207.66","-0.02%"
"06/20/2024","209.72","209.72","209.72","209.70","0.03%"
"06/19/2024","209.65","209.65","209.65","209.65","-4.00%"
"06/18/2024","218.38","218.38","218.38","209.43","-0.50%"
"06/17/2024","219.48","219.48","219.48","219.48","1.52%"
"06/14/2024","216.19","216.19","219.33","216.19","-23.86%"
"06/13/2024","283.92","283.92","283.92","220.10","27.67%"
"06/12/2024","222.38","222.38","222.38","216.20","-2.54%"
"06/11/2024","228.17","228.17","228.17","222.17","-1.73%"
"06/10/2024","232.18","232.18","232.18","228.26","-2.06%"
"06/07/2024","237.07","237.07","237.07","232.60","-1.62%"
"06/06/2024","240.98","240.98","240.98","236.99","2.93%"
"06/05/2024","234.12","234.12","240.80","234.12","1.27%"
"06/04/2024","231.19","231.19","233.89","231.19","-2.44%"
"06/03/2024","236.97","236.97","236.97","230.88","-17.90%"
"05/31/2024","288.62","288.62","288.62","236.85","-0.01%"
"05/30/2024","288.64","288.64","288.64","231.93","30.95%"
"05/29/2024","220.42","220.42","225.39","220.42","-0.84%"
"05/28/2024","222.29","222.29","222.29","220.48","0.00%"
"05/27/2024","222.28","222.28","222.28","222.28","1.35%"
"05/24/2024","219.32","219.32","222.29","219.32","2.27%"
"05/23/2024","214.45","214.45","219.52","214.45","0.00%"
"05/22/2024","214.46","214.46","214.55","214.46","-1.61%"
"05/21/2024","217.98","217.98","217.98","214.39","0.70%"
"05/20/2024","216.46","216.46","216.46","215.46","0.94%"
"05/17/2024","214.45","214.45","216.55","214.45","-1.33%"
"05/16/2024","217.35","217.35","217.35","214.63","30.07%"
"05/15/2024","167.10","167.10","217.11","167.10","-24.50%"
"05/14/2024","221.31","221.31","223.17","221.31","0.00%"
"05/13/2024","221.31","221.31","221.31","221.28","-0.45%"
"05/10/2024","222.30","222.30","222.30","221.46","-1.75%"
"05/09/2024","226.27","226.27","226.27","222.19","2.20%"
"05/08/2024","221.39","221.39","226.33","221.39","-3.80%"
"05/07/2024","230.13","230.13","230.13","221.32","0.00%"
"05/06/2024","230.13","230.13","230.13","230.12","-2.06%"
"05/03/2024","234.98","234.98","234.98","229.81","-2.43%"
"05/02/2024","240.82","240.82","240.82","234.71","0.08%"
"05/01/2024","240.63","239.86","240.63","239.86","3.23%"
"04/30/2024","233.09","233.09","240.16","233.09","-3.64%"
"04/29/2024","241.89","241.89","241.89","232.99","-3.14%"
"04/26/2024","249.73","249.73","249.73","241.87","-0.78%"
"04/25/2024","251.69","251.69","251.69","249.99","3.59%"
"04/24/2024","242.96","242.96","251.80","242.96","-1.52%"
"04/23/2024","246.70","246.70","246.70","242.75","-1.99%"
"04/22/2024","251.70","251.70","251.70","246.66","-1.01%"
"04/19/2024","254.27","254.27","254.27","251.53","-0.07%"
"04/18/2024","254.44","254.44","254.74","254.44","-1.57%"
"04/17/2024","258.51","258.51","258.51","254.31","0.26%"
"04/16/2024","257.83","257.83","258.67","257.83","1.31%"
"04/15/2024","254.49","254.49","258.08","254.49","0.43%"
"04/12/2024","253.39","253.39","254.12","253.39","4.88%"
"04/11/2024","241.61","241.61","253.35","241.61","1.21%"
"04/10/2024","238.72","238.72","242.52","238.72","-3.16%"
"04/09/2024","246.51","246.51","246.51","238.56","-0.06%"
"04/08/2024","246.66","246.66","246.69","246.66","0.44%"
"04/05/2024","245.58","245.58","246.87","245.58","-3.82%"
"04/04/2024","255.34","255.34","255.34","245.44","-1.87%"
"04/03/2024","260.21","260.21","260.21","255.26","2.34%"
"04/02/2024","254.25","254.25","260.21","254.25","0.01%"
"04/01/2024","254.23","254.23","254.70","254.23","0.00%"
"03/29/2024","254.23","254.23","254.23","254.23","-0.83%"
"03/28/2024","256.36","256.36","256.36","254.42","1.20%"
"03/27/2024","253.33","253.33","256.12","253.33","0.81%"
"03/26/2024","251.29","251.29","251.29","251.29","0.35%"
"03/25/2024","250.41","250.41","250.41","250.41","3.68%"
"03/22/2024","241.52","241.52","241.52","241.52","-2.75%"
"03/21/2024","248.34","248.34","248.34","248.34","0.53%"
"03/20/2024","247.03","247.03","247.03","247.03","10.04%"
"03/19/2024","224.50","224.50","229.35","224.50","0.81%"
"03/18/2024","222.69","222.69","224.60","222.69","0.72%"
"03/15/2024","221.09","221.09","222.69","221.09","0.43%"
"03/14/2024","220.15","220.15","221.34","220.15","-0.86%"
"03/13/2024","222.07","222.07","222.07","222.07","-1.94%"
"03/12/2024","226.47","226.47","226.47","226.47","0.44%"
"03/11/2024","225.48","225.48","226.58","225.48","-0.42%"
"03/08/2024","226.44","226.44","226.44","225.42","0.19%"
"03/07/2024","226.01","226.01","226.34","226.01","-2.12%"
"03/06/2024","230.91","230.91","230.91","225.99","0.88%"
"03/05/2024","228.89","228.89","230.68","228.89","-0.13%"
"03/04/2024","229.18","229.18","229.18","229.07","0.12%"
"03/01/2024","228.90","228.90","228.93","228.90","0.00%"
"02/29/2024","228.90","230.38","230.38","228.90","-0.58%"
"02/28/2024","230.24","231.80","231.80","230.24","-0.90%"
"02/27/2024","232.34","232.34","232.34","231.90","3.07%"
"02/26/2024","225.41","225.41","232.44","225.41","-0.06%"
"02/23/2024","225.54","225.54","225.54","225.38","-0.01%"
"02/22/2024","225.56","229.33","229.33","225.56","-4.90%"
"02/21/2024","237.17","237.17","237.17","229.51","1.24%"
"02/20/2024","234.26","234.26","237.07","234.26","0.02%"
"02/19/2024","234.22","234.22","234.22","234.22","-0.03%"
"02/16/2024","234.28","234.28","234.42","234.28","-1.98%"
"02/15/2024","239.02","239.02","239.02","234.12","-1.22%"
"02/14/2024","241.98","241.98","241.98","238.89","2.88%"
"02/13/2024","235.20","235.20","242.69","235.20","0.86%"
"02/12/2024","233.20","233.20","235.16","233.20","1.71%"
"02/09/2024","229.27","229.27","233.32","229.27","1.30%"
"02/08/2024","226.32","226.32","229.42","226.32","-1.50%"
"02/07/2024","229.77","229.77","229.77","226.42","-1.43%"
"02/06/2024","233.10","233.10","233.10","229.55","2.25%"
"02/05/2024","227.96","227.96","233.56","227.96","-1.45%"
"02/02/2024","231.32","231.32","231.32","228.39","1.10%"
"02/01/2024","228.80","228.80","231.06","228.80","2.25%"
"01/31/2024","223.77","223.77","228.33","223.77","1.06%"
"01/30/2024","221.42","221.42","224.04","221.42","0.02%"
"01/29/2024","221.37","221.37","221.37","221.27","0.00%"
"01/26/2024","221.36","221.36","221.55","221.36","-0.21%"
"01/25/2024","221.83","221.83","221.83","221.19","-1.74%"
"01/24/2024","225.75","225.75","225.75","222.00","2.20%"
"01/23/2024","220.90","220.90","225.85","220.90","-0.23%"
"01/22/2024","221.41","221.41","221.41","220.83","-0.90%"
"01/19/2024","223.42","223.42","223.42","221.55","-1.67%"
"01/18/2024","227.21","227.21","227.21","223.40","1.06%"
"01/17/2024","224.82","224.82","227.60","224.82","2.15%"
"01/16/2024","220.08","220.08","225.08","220.08","0.07%"
"01/15/2024","219.93","219.93","220.00","219.93","0.66%"
"01/12/2024","218.48","218.48","219.67","218.48","0.94%"
"01/11/2024","216.44","216.44","218.19","216.44","-3.08%"
"01/10/2024","223.32","223.32","223.32","216.48","0.64%"
"01/09/2024","221.89","221.89","223.35","221.89","0.20%"
"01/08/2024","221.45","221.45","221.82","221.45","-2.15%"
"01/05/2024","226.31","226.31","226.31","226.31","-0.03%"
"01/04/2024","226.38","226.38","226.51","226.38","5.96%"
"01/03/2024","213.64","213.64","226.31","213.64","4.81%"
"01/02/2024","203.84","203.84","213.82","203.84","0.04%"
"01/01/2024","203.76","203.76","203.76","203.76","0.97%"
"12/29/2023","201.80","201.80","203.76","201.80","-0.78%"
"12/28/2023","203.39","203.39","203.39","201.92","0.04%"
"12/27/2023","203.31","203.31","203.31","203.15","0.01%"
"12/26/2023","203.29","203.29","203.33","203.29","0.00%"
"12/25/2023","203.30","203.30","203.30","203.30","-0.74%"
"12/22/2023","204.82","204.82","204.82","203.28","0.02%"
"12/21/2023","204.78","204.78","204.78","204.75","-1.33%"
"12/20/2023","207.55","207.55","207.55","204.61","-1.88%"
"12/19/2023","211.53","211.53","211.53","207.57","0.03%"
"12/18/2023","211.47","211.47","211.58","211.47","2.29%"
"12/15/2023","206.74","206.74","211.66","206.74","-8.91%"
