"Date","Price","Open","High","Low","Change %"
"01/07/2022","5.145","5.090","5.145","5.090","1.08%"
"01/03/2022","5.090","5.090","5.090","5.090","0.00%"
"12/31/2021","5.090","5.120","5.130","5.090","-0.59%"
"12/30/2021","5.120","5.125","5.135","5.120","-0.49%"
"12/29/2021","5.145","5.120","5.145","5.120","0.49%"
"12/28/2021","5.120","5.125","5.140","5.120","0.00%"
"12/24/2021","5.120","5.130","5.140","5.120","-0.49%"
"12/23/2021","5.145","5.140","5.155","5.120","0.10%"
"12/22/2021","5.140","5.110","5.140","5.070","1.38%"
"12/21/2021","5.070","5.095","5.095","5.070","0.00%"
"12/20/2021","5.070","5.115","5.115","5.070","1.50%"
"12/17/2021","4.995","5.120","5.150","4.995","-2.44%"
"12/15/2021","5.120","5.120","5.150","5.120","0.00%"
"12/14/2021","5.120","5.090","5.145","5.045","0.59%"
"12/13/2021","5.090","5.120","5.135","5.045","0.00%"
"12/10/2021","5.090","4.940","5.100","4.940","3.04%"
"12/09/2021","4.940","4.950","4.975","4.940","-0.40%"
"12/08/2021","4.960","4.955","4.960","4.950","0.20%"
"12/07/2021","4.950","4.940","4.965","4.910","0.81%"
"12/06/2021","4.910","4.915","4.950","4.900","0.20%"
"12/03/2021","4.900","4.965","5.005","4.900","-1.51%"
"12/02/2021","4.975","4.950","4.975","4.950","0.51%"
"12/01/2021","4.950","5.075","5.075","4.950","-0.50%"
"11/30/2021","4.975","5.125","5.125","4.975","-3.40%"
"11/29/2021","5.150","5.225","5.255","5.090","-2.92%"
"11/26/2021","5.305","5.300","5.425","5.300","-0.66%"
"11/25/2021","5.340","5.335","5.340","5.300","0.75%"
"11/24/2021","5.300","5.295","5.350","5.250","-0.19%"
"11/23/2021","5.310","5.275","5.310","5.230","0.57%"
"11/22/2021","5.280","5.345","5.345","5.230","0.96%"
"11/19/2021","5.230","5.275","5.280","5.230","0.10%"
"11/18/2021","5.225","5.200","5.275","5.160","0.87%"
"11/17/2021","5.180","5.210","5.225","5.150","-0.58%"
"11/16/2021","5.210","5.280","5.305","5.200","-1.79%"
"11/15/2021","5.305","5.345","5.355","5.225","0.09%"
"11/12/2021","5.300","5.280","5.375","5.220","0.00%"
"11/11/2021","5.300","5.460","5.460","5.275","-1.85%"
"11/10/2021","5.400","5.320","5.400","5.300","1.89%"
"11/09/2021","5.300","5.395","5.395","5.300","-1.76%"
"11/08/2021","5.395","5.425","5.425","5.340","-0.09%"
"11/05/2021","5.400","5.460","5.475","5.395","-1.01%"
"11/04/2021","5.455","5.450","5.515","5.410","-0.82%"
"11/03/2021","5.500","5.620","5.620","5.500","-1.87%"
"11/02/2021","5.605","5.615","5.615","5.520","0.09%"
"10/29/2021","5.600","5.615","5.675","5.545","0.63%"
"10/28/2021","5.565","5.495","5.605","5.475","1.64%"
"10/27/2021","5.475","5.420","5.495","5.420","0.27%"
"10/26/2021","5.460","5.420","5.460","5.420","0.55%"
"10/25/2021","5.430","5.490","5.515","5.420","-0.37%"
"10/22/2021","5.450","5.380","5.515","5.380","1.30%"
"10/21/2021","5.380","5.400","5.435","5.380","0.00%"
"10/20/2021","5.380","5.415","5.430","5.375","-0.37%"
"10/19/2021","5.400","5.435","5.485","5.395","-0.92%"
"10/18/2021","5.450","5.390","5.485","5.350","1.49%"
"10/15/2021","5.370","5.355","5.375","5.320","0.56%"
"10/14/2021","5.340","5.345","5.355","5.320","0.38%"
"10/13/2021","5.320","5.350","5.360","5.285","-0.19%"
"10/12/2021","5.330","5.425","5.445","5.330","-0.93%"
"10/11/2021","5.380","5.465","5.500","5.380","-1.56%"
"10/08/2021","5.465","5.225","5.485","5.190","4.29%"
"10/07/2021","5.240","5.190","5.275","5.155","0.96%"
"10/06/2021","5.190","5.220","5.220","5.190","0.78%"
"10/05/2021","5.150","5.175","5.245","5.130","0.00%"
"10/04/2021","5.150","5.150","5.150","5.150","-0.19%"
"10/01/2021","5.160","5.130","5.165","5.130","0.39%"
"09/30/2021","5.140","5.185","5.195","5.140","-0.87%"
"09/29/2021","5.185","5.195","5.195","5.105","-0.19%"
"09/28/2021","5.195","5.205","5.235","5.150","0.10%"
"09/27/2021","5.190","5.060","5.200","5.020","2.57%"
"09/23/2021","5.060","5.020","5.095","5.020","-0.10%"
"09/22/2021","5.065","5.055","5.075","5.020","0.00%"
"09/21/2021","5.065","5.035","5.070","5.000","0.60%"
"09/20/2021","5.035","4.990","5.055","4.990","0.60%"
"09/17/2021","5.005","4.965","5.005","4.960","0.91%"
"09/16/2021","4.960","4.930","4.990","4.930","-0.20%"
"09/15/2021","4.970","4.920","4.980","4.920","0.30%"
"09/14/2021","4.955","4.920","4.960","4.920","0.10%"
"09/13/2021","4.950","4.940","4.965","4.920","0.20%"
"09/10/2021","4.940","4.930","4.965","4.920","-0.40%"
"09/09/2021","4.960","4.900","4.960","4.900","0.61%"
"09/08/2021","4.930","4.880","4.935","4.880","0.51%"
"09/07/2021","4.905","4.910","4.920","4.870","0.10%"
"09/06/2021","4.900","4.890","4.905","4.880","0.20%"
"09/03/2021","4.890","4.890","4.920","4.850","0.00%"
"09/02/2021","4.890","4.850","4.895","4.850","0.00%"
"09/01/2021","4.890","4.870","4.920","4.850","-0.10%"
"08/31/2021","4.895","4.910","4.955","4.895","-0.91%"
"08/30/2021","4.940","4.970","4.975","4.900","-0.60%"
"08/27/2021","4.970","4.960","4.995","4.940","-0.40%"
"08/26/2021","4.990","4.995","5.005","4.950","0.60%"
"08/25/2021","4.960","4.990","4.995","4.960","-0.50%"
"08/24/2021","4.985","5.000","5.010","4.970","-0.30%"
"08/23/2021","5.000","5.015","5.030","4.970","-0.30%"
"08/20/2021","5.015","5.055","5.105","4.990","-0.69%"
"08/19/2021","5.050","5.070","5.130","5.030","0.40%"
"08/18/2021","5.030","5.045","5.060","4.970","-0.59%"
"08/17/2021","5.060","5.085","5.120","5.000","-0.20%"
"08/16/2021","5.070","5.030","5.070","5.000","0.80%"
"08/13/2021","5.030","4.985","5.045","4.970","0.60%"
"08/12/2021","5.000","4.975","5.025","4.970","-0.50%"
"08/11/2021","5.025","5.000","5.055","4.975","0.20%"
"08/10/2021","5.015","5.040","5.075","5.015","-0.50%"
"08/06/2021","5.040","5.085","5.120","4.990","-0.20%"
"08/05/2021","5.050","5.000","5.055","4.950","1.00%"
"08/04/2021","5.000","4.970","5.000","4.930","0.60%"
"08/03/2021","4.970","4.960","4.995","4.925","0.20%"
"08/02/2021","4.960","4.965","4.985","4.925","0.61%"
"07/30/2021","4.930","4.965","4.980","4.920","-0.50%"
"07/29/2021","4.955","4.980","4.980","4.910","-0.50%"
